"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 12, 2019","12,470","12,475","12,475","12,445","3.40K","-0.04%"
"Nov 11, 2019","12,475","12,505","12,505","12,465","17.66K","-0.20%"
"Nov 08, 2019","12,500","12,500","12,505","12,485","2.80K","0.48%"
"Nov 07, 2019","12,440","12,435","12,445","12,420","12.44K","0.20%"
"Nov 06, 2019","12,415","12,405","12,420","12,370","7.97K","0.12%"
"Nov 05, 2019","12,400","12,380","12,400","12,340","5.90K","0.94%"
"Nov 04, 2019","12,285","12,205","12,295","12,205","86.12K","0.78%"
"Nov 01, 2019","12,190","12,210","12,210","12,160","37.92K","-0.37%"
"Oct 31, 2019","12,235","12,245","12,250","12,205","13.15K","-0.04%"
"Oct 30, 2019","12,240","12,235","12,240","12,185","29.38K","-0.12%"
"Oct 29, 2019","12,255","12,245","12,260","12,215","42.12K","0.08%"
"Oct 28, 2019","12,245","12,200","12,245","12,185","133.72K","0.45%"
"Oct 25, 2019","12,190","12,205","12,210","12,175","0.64K","0.25%"
"Oct 24, 2019","12,160","12,120","12,160","12,110","3.67K","0.54%"
"Oct 23, 2019","12,095","12,095","12,095","12,050","2.77K","0.00%"
"Oct 22, 2019","12,095","12,130","12,135","12,095","7.83K","0.37%"
"Oct 21, 2019","12,050","12,090","12,090","12,050","1.08K","0.25%"
"Oct 18, 2019","12,020","12,120","12,120","12,020","7.03K","-0.70%"
"Oct 17, 2019","12,105","12,105","12,130","12,090","5.18K","-0.21%"
"Oct 16, 2019","12,130","12,185","12,185","12,070","42.30K","0.79%"
"Oct 15, 2019","12,035","12,030","12,045","12,000","7.81K","-0.04%"
"Oct 14, 2019","12,040","12,010","12,040","11,995","10.58K","1.95%"
"Oct 11, 2019","11,810","11,755","11,810","11,755","3.33K","1.16%"
"Oct 10, 2019","11,675","11,690","11,690","11,625","1.33K","-0.04%"
"Oct 08, 2019","11,680","11,675","11,710","11,670","2.03K","0.56%"
"Oct 07, 2019","11,615","11,560","11,625","11,560","1.72K","0.69%"
"Oct 04, 2019","11,535","11,985","11,985","11,495","3.76K","-2.66%"
"Oct 02, 2019","11,850","11,885","11,905","11,850","25.98K","-2.31%"
"Oct 01, 2019","12,130","11,995","12,155","11,995","426.19K","1.59%"
"Sep 30, 2019","11,940","11,975","11,975","11,935","1.35K","0.51%"
"Sep 27, 2019","11,880","11,900","11,900","11,865","2.37K","0.34%"
"Sep 26, 2019","11,840","11,885","11,885","11,830","2.58K","-0.42%"
"Sep 25, 2019","11,890","11,930","11,930","11,885","3.85K","-0.25%"
"Sep 24, 2019","11,920","11,975","11,975","11,910","7.67K","-0.67%"
"Sep 23, 2019","12,000","11,995","12,025","11,970","9.00K","0.42%"
"Sep 20, 2019","11,950","11,975","11,975","11,935","6.40K","0.46%"
"Sep 19, 2019","11,895","11,890","11,920","11,855","6.73K","0.30%"
"Sep 18, 2019","11,860","11,865","11,865","11,830","1.23K","0.25%"
"Sep 17, 2019","11,830","11,880","11,880","11,825","2.50K","-0.59%"
"Sep 16, 2019","11,900","11,910","11,910","11,860","4.55K","0.98%"
"Sep 11, 2019","11,785","11,790","11,790","11,745","2.44K","0.30%"
"Sep 10, 2019","11,750","11,790","11,790","11,750","0.58K","-0.09%"
"Sep 09, 2019","11,760","11,790","11,790","11,745","3.73K","0.04%"
"Sep 06, 2019","11,755","11,755","11,755","11,725","0.50K","0.30%"
"Sep 05, 2019","11,720","11,630","11,750","11,615","146.87K","0.82%"
