"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 06, 2020","38,695","38,625","38,770","38,595","48.95K","0.44%"
"Aug 05, 2020","38,525","38,380","38,525","38,325","73.33K","0.46%"
"Aug 04, 2020","38,350","38,335","38,375","38,240","32.99K","0.92%"
"Aug 03, 2020","38,000","38,060","38,100","37,975","21.57K","0.16%"
"Jul 31, 2020","37,940","38,015","38,100","37,785","14.40K","0.33%"
"Jul 30, 2020","37,815","37,845","37,895","37,770","11.24K","0.92%"
"Jul 29, 2020","37,470","37,515","37,530","37,305","20.29K","-0.64%"
"Jul 28, 2020","37,710","37,660","37,860","37,620","28.86K","0.63%"
"Jul 27, 2020","37,475","37,305","37,595","37,300","14.00K","-0.13%"
"Jul 24, 2020","37,525","37,640","37,765","37,400","33.31K","-1.64%"
"Jul 23, 2020","38,150","38,025","38,170","37,980","44.30K","0.66%"
"Jul 22, 2020","37,900","37,965","38,050","37,820","40.57K","-0.39%"
"Jul 21, 2020","38,050","37,745","38,065","37,735","31.44K","1.94%"
"Jul 20, 2020","37,325","37,505","37,550","37,265","39.78K","-0.13%"
"Jul 17, 2020","37,375","37,360","37,395","37,290","31.40K","0.04%"
"Jul 16, 2020","37,360","37,500","37,500","37,260","32.71K","-0.20%"
"Jul 15, 2020","37,435","37,420","37,460","37,300","42.55K","1.67%"
"Jul 14, 2020","36,820","36,790","36,860","36,650","36.86K","-1.21%"
"Jul 13, 2020","37,270","37,100","37,295","37,040","19.14K","2.67%"
"Jul 10, 2020","36,300","36,740","36,740","36,250","29.96K","-1.21%"
"Jul 09, 2020","36,745","36,855","36,960","36,745","15.79K","0.77%"
"Jul 08, 2020","36,465","36,585","36,695","36,430","22.57K","-0.91%"
"Jul 07, 2020","36,800","36,975","37,100","36,710","63.26K","-0.22%"
"Jul 06, 2020","36,880","36,570","36,920","36,500","32.13K","0.82%"
"Jul 03, 2020","36,580","36,480","36,580","36,350","23.78K","0.84%"
"Jul 02, 2020","36,275","36,180","36,275","36,075","16.90K","1.13%"
"Jul 01, 2020","35,870","35,950","35,970","35,810","16.90K","1.23%"
"Jun 30, 2020","35,435","35,585","35,600","35,400","16.37K","0.91%"
"Jun 29, 2020","35,115","35,010","35,200","34,870","20.30K","-1.69%"
"Jun 26, 2020","35,720","35,755","35,900","35,670","18.15K","0.98%"
