"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 22, 2019","27,965","27,865","28,015","27,855","2.57M","0.49%"
"Nov 21, 2019","27,830","28,215","28,245","27,755","3.82M","-1.47%"
"Nov 20, 2019","28,245","28,470","28,550","28,235","3.14M","-1.29%"
"Nov 19, 2019","28,615","28,595","28,650","28,410","2.12M","-0.43%"
"Nov 18, 2019","28,740","28,745","28,780","28,645","2.03M","-0.10%"
"Nov 15, 2019","28,770","28,440","28,800","28,365","2.64M","1.41%"
"Nov 14, 2019","28,370","28,200","28,370","28,140","2.50M","0.80%"
"Nov 13, 2019","28,145","28,280","28,280","28,075","3.89M","-0.81%"
"Nov 12, 2019","28,375","28,200","28,385","28,110","3.90M","0.89%"
"Nov 11, 2019","28,125","28,330","28,340","28,075","4.62M","-0.78%"
"Nov 10, 2019","28,345","28,345","28,345","28,345","-","0.00%"
"Nov 08, 2019","28,345","28,590","28,640","28,315","3.18M","-0.33%"
"Nov 07, 2019","28,440","28,440","28,510","28,340","3.57M","-0.12%"
"Nov 06, 2019","28,475","28,460","28,655","28,410","4.45M","0.05%"
"Nov 05, 2019","28,460","28,300","28,480","28,265","2.74M","0.67%"
"Nov 04, 2019","28,270","28,130","28,290","28,030","3.02M","1.44%"
"Nov 01, 2019","27,870","27,645","27,870","27,580","3.90M","0.76%"
"Oct 31, 2019","27,660","27,700","27,935","27,610","4.50M","0.38%"
"Oct 30, 2019","27,555","27,795","27,795","27,535","4.85M","-1.01%"
"Oct 29, 2019","27,835","28,005","28,040","27,790","4.01M","-0.22%"
"Oct 28, 2019","27,895","27,910","28,035","27,840","4.09M","0.38%"
"Oct 25, 2019","27,790","27,845","27,855","27,665","2.76M","0.09%"
"Oct 24, 2019","27,765","27,800","27,840","27,530","3.02M","0.27%"
"Oct 23, 2019","27,690","27,800","27,835","27,630","2.60M","-0.61%"
"Oct 22, 2019","27,860","27,605","27,900","27,600","4.02M","1.33%"
"Oct 21, 2019","27,495","27,365","27,500","27,365","1.65M","0.57%"
"Oct 20, 2019","27,340","27,340","27,340","27,340","-","0.00%"
"Oct 18, 2019","27,340","27,680","27,790","27,320","4.06M","-1.00%"
"Oct 17, 2019","27,615","27,735","27,755","27,565","1.86M","-0.32%"
"Oct 16, 2019","27,705","27,710","27,840","27,615","2.73M","0.56%"
"Oct 15, 2019","27,550","27,470","27,590","27,470","1.55M","0.13%"
"Oct 14, 2019","27,515","27,540","27,650","27,495","2.61M","1.03%"
"Oct 11, 2019","27,235","27,265","27,345","27,140","3.53M","0.70%"
"Oct 10, 2019","27,045","26,940","27,155","26,690","3.89M","-0.72%"
"Oct 09, 2019","27,240","27,240","27,240","27,240","-","0.00%"
"Oct 08, 2019","27,240","26,920","27,255","26,905","2.70M","1.47%"
"Oct 07, 2019","26,845","26,930","27,040","26,775","2.26M","0.17%"
"Oct 04, 2019","26,800","26,845","27,090","26,800","2.99M","-0.41%"
"Oct 02, 2019","26,910","27,300","27,300","26,910","3.26M","-2.13%"
"Oct 01, 2019","27,495","27,390","27,620","27,360","2.22M","0.24%"
"Sep 30, 2019","27,430","27,135","27,455","27,085","2.49M","0.85%"
"Sep 27, 2019","27,200","27,440","27,445","27,120","2.49M","-1.05%"
"Sep 26, 2019","27,490","27,530","27,650","27,360","4.15M","0.18%"
"Sep 25, 2019","27,440","27,705","27,720","27,430","3.81M","-1.44%"
"Sep 24, 2019","27,840","27,675","27,840","27,580","4.92M","0.60%"
"Sep 23, 2019","27,675","27,580","27,705","27,575","3.87M","0.13%"
"Sep 20, 2019","27,640","27,480","27,680","27,440","3.71M","0.55%"
"Sep 19, 2019","27,490","27,280","27,610","27,280","4.10M","0.66%"
"Sep 18, 2019","27,310","27,210","27,370","27,120","2.89M","0.55%"
"Sep 17, 2019","27,160","27,170","27,230","27,080","4.24M","-0.04%"
"Sep 16, 2019","27,170","27,195","27,200","26,975","2.77M","0.31%"
"Sep 15, 2019","27,085","27,085","27,085","27,085","-","0.00%"
"Sep 11, 2019","27,085","26,970","27,130","26,960","3.45M","0.74%"
"Sep 10, 2019","26,885","26,800","26,910","26,750","2.47M","0.43%"
"Sep 09, 2019","26,770","26,615","26,885","26,605","2.62M","0.81%"
"Sep 06, 2019","26,555","26,615","26,625","26,490","3.42M","0.45%"
"Sep 05, 2019","26,435","26,250","26,620","26,235","3.36M","0.88%"
"Sep 04, 2019","26,205","25,800","26,205","25,775","2.64M","1.49%"
"Sep 03, 2019","25,820","25,850","25,990","25,770","3.69M","-0.39%"
"Sep 02, 2019","25,920","25,840","25,985","25,810","1.79M","0.17%"
"Aug 30, 2019","25,875","25,620","25,980","25,620","3.18M","1.65%"
"Aug 29, 2019","25,455","25,605","25,620","25,395","3.05M","-0.55%"
"Aug 28, 2019","25,595","25,440","25,615","25,390","1.85M","0.97%"
"Aug 27, 2019","25,350","25,395","25,510","25,295","2.43M","0.32%"
"Aug 26, 2019","25,270","25,195","25,330","25,130","2.62M","-1.46%"
"Aug 23, 2019","25,645","25,560","25,705","25,530","2.99M","-0.10%"
"Aug 22, 2019","25,670","25,900","25,900","25,645","3.39M","-0.79%"
"Aug 21, 2019","25,875","25,775","25,970","25,760","4.71M","0.19%"
"Aug 20, 2019","25,825","25,560","25,875","25,525","3.50M","0.98%"
"Aug 19, 2019","25,575","25,575","25,620","25,465","2.91M","0.63%"
"Aug 16, 2019","25,415","25,350","25,415","25,175","3.04M","-0.33%"
"Aug 14, 2019","25,500","25,570","25,710","25,480","6.13M","0.71%"
"Aug 13, 2019","25,320","25,470","25,480","25,305","3.51M","-1.02%"
"Aug 12, 2019","25,580","25,560","25,670","25,480","2.15M","0.16%"
"Aug 11, 2019","25,540","25,540","25,540","25,540","-","0.00%"
"Aug 09, 2019","25,540","25,520","25,645","25,485","3.03M","0.69%"
"Aug 08, 2019","25,365","25,465","25,580","25,275","3.71M","0.44%"
"Aug 07, 2019","25,255","25,410","25,520","25,160","3.33M","-0.61%"
"Aug 06, 2019","25,410","25,185","25,745","25,125","8.83M","-1.40%"
"Aug 05, 2019","25,770","26,210","26,500","25,730","8.27M","-2.16%"
"Aug 04, 2019","26,340","26,340","26,340","26,340","-","0.00%"
"Aug 02, 2019","26,340","26,355","26,420","26,210","5.14M","-1.13%"
"Aug 01, 2019","26,640","26,505","26,795","26,490","2.15M","-0.11%"
"Jul 31, 2019","26,670","26,850","26,975","26,575","2.75M","-1.00%"
"Jul 30, 2019","26,940","26,955","27,020","26,885","2.58M","0.04%"
"Jul 29, 2019","26,930","27,250","27,275","26,830","3.33M","-1.34%"
"Jul 28, 2019","27,295","27,295","27,295","27,295","-","0.00%"
"Jul 26, 2019","27,295","27,230","27,335","27,165","2.08M","-0.22%"
"Jul 25, 2019","27,355","27,480","27,535","27,215","2.94M","-0.18%"
"Jul 24, 2019","27,405","27,605","27,740","27,375","1.93M","-0.96%"
"Jul 23, 2019","27,670","27,600","27,755","27,555","2.11M","0.49%"
"Jul 22, 2019","27,535","27,470","27,620","27,435","1.79M","-0.04%"
"Jul 19, 2019","27,545","27,315","27,610","27,315","2.53M","1.40%"
"Jul 18, 2019","27,165","27,180","27,260","27,065","2.29M","-0.22%"
"Jul 17, 2019","27,225","27,310","27,340","27,130","1.89M","-0.89%"
"Jul 16, 2019","27,470","27,385","27,535","27,310","2.34M","0.44%"
"Jul 15, 2019","27,350","27,275","27,415","27,185","1.29M","-0.05%"
"Jul 14, 2019","27,365","27,365","27,365","27,365","-","0.00%"
"Jul 12, 2019","27,365","27,265","27,405","27,215","1.78M","0.22%"
"Jul 11, 2019","27,305","27,135","27,390","27,105","2.87M","1.22%"
"Jul 10, 2019","26,975","26,975","27,110","26,970","2.42M","0.37%"
"Jul 09, 2019","26,875","27,010","27,105","26,875","2.84M","-0.20%"
"Jul 08, 2019","26,930","27,305","27,305","26,925","3.61M","-2.09%"
"Jul 05, 2019","27,505","27,550","27,605","27,335","2.13M","-0.15%"
"Jul 04, 2019","27,545","27,345","27,550","27,285","2.84M","0.84%"
"Jul 03, 2019","27,315","27,650","27,740","27,275","3.10M","-1.28%"
"Jul 02, 2019","27,670","27,705","27,830","27,550","3.29M","-0.56%"
"Jul 01, 2019","27,825","28,030","28,100","27,785","3.67M","0.02%"
"Jun 28, 2019","27,820","27,890","27,935","27,755","3.02M","-0.25%"
"Jun 27, 2019","27,890","27,635","27,940","27,580","3.44M","1.22%"
"Jun 26, 2019","27,555","27,490","27,625","27,470","2.78M","0.11%"
"Jun 25, 2019","27,525","27,540","27,705","27,415","4.00M","-0.15%"
"Jun 24, 2019","27,565","27,545","27,680","27,530","2.50M","0.16%"
"Jun 21, 2019","27,520","27,610","27,630","27,465","3.14M","-0.27%"
"Jun 20, 2019","27,595","27,510","27,610","27,455","1.98M","0.35%"
"Jun 19, 2019","27,500","27,465","27,565","27,415","2.18M","1.25%"
"Jun 18, 2019","27,160","27,005","27,200","26,985","2.45M","0.50%"
"Jun 17, 2019","27,025","26,985","27,160","26,925","1.86M","0.06%"
"Jun 16, 2019","27,010","27,010","27,010","27,010","-","0.00%"
"Jun 14, 2019","27,010","27,015","27,160","26,870","4.06M","-0.02%"
"Jun 13, 2019","27,015","27,140","27,265","26,830","3.67M","-0.83%"
"Jun 12, 2019","27,240","27,330","27,430","27,215","2.28M","-0.35%"
"Jun 11, 2019","27,335","27,130","27,375","27,105","1.71M","0.57%"
"Jun 10, 2019","27,180","26,930","27,240","26,865","2.87M","1.46%"
"Jun 07, 2019","26,790","26,780","26,995","26,615","3.03M","0.04%"
"Jun 05, 2019","26,780","27,000","27,060","26,745","3.54M","0.11%"
"Jun 04, 2019","26,750","26,780","26,845","26,685","3.63M","-0.19%"
"Jun 03, 2019","26,800","26,320","26,830","26,245","2.77M","1.65%"
"May 31, 2019","26,365","26,360","26,525","26,190","5.80M","-0.17%"
"May 30, 2019","26,410","26,230","26,430","26,205","3.21M","0.92%"
"May 29, 2019","26,170","26,445","26,455","26,050","4.38M","-1.36%"
"May 28, 2019","26,530","26,480","26,620","26,365","2.67M","0.15%"
"May 27, 2019","26,490","26,440","26,605","26,345","2.55M","0.08%"
"May 24, 2019","26,470","26,560","26,645","26,335","3.67M","-0.73%"
"May 23, 2019","26,665","26,700","26,720","26,465","3.30M","-0.13%"
"May 22, 2019","26,700","26,710","26,770","26,400","4.08M","0.23%"
"May 21, 2019","26,640","26,510","26,860","26,480","4.34M","0.49%"
"May 20, 2019","26,510","26,530","26,770","26,455","2.94M","0.26%"
"May 17, 2019","26,440","26,740","26,815","26,400","3.98M","-0.66%"
"May 16, 2019","26,615","26,955","26,995","26,555","7.12M","-1.41%"
"May 15, 2019","26,995","26,960","27,090","26,750","3.91M","0.47%"
"May 14, 2019","26,870","26,625","27,060","26,600","6.23M","-0.19%"
"May 13, 2019","26,920","27,030","27,155","26,870","3.51M","-1.17%"
"May 10, 2019","27,240","27,320","27,445","26,980","5.12M","0.18%"
"May 09, 2019","27,190","27,890","27,935","27,155","5.55M","-2.93%"
"May 08, 2019","28,010","27,775","28,175","27,765","2.17M","-0.46%"
"May 07, 2019","28,140","28,115","28,165","27,870","2.90M","-0.79%"
"May 03, 2019","28,365","28,600","28,600","28,315","1.74M","-0.89%"
"May 02, 2019","28,620","28,390","28,700","28,310","1.21M","0.44%"
"Apr 30, 2019","28,495","28,675","28,675","28,260","3.24M","-0.63%"
"Apr 29, 2019","28,675","28,220","28,675","28,165","2.16M","0.35%"
"Apr 26, 2019","28,575","28,610","28,690","28,435","3.00M","-0.59%"
"Apr 25, 2019","28,745","28,755","28,885","28,675","2.04M","-0.16%"
"Apr 24, 2019","28,790","29,220","29,245","28,660","4.32M","-1.08%"
"Apr 23, 2019","29,105","29,050","29,165","29,000","3.61M","0.17%"
"Apr 22, 2019","29,055","29,060","29,230","28,930","2.65M","0.02%"
"Apr 19, 2019","29,050","29,155","29,220","29,045","2.23M","0.02%"
"Apr 18, 2019","29,045","29,540","29,575","29,005","3.60M","-1.59%"
"Apr 17, 2019","29,515","29,550","29,600","29,480","3.68M","-0.07%"
"Apr 16, 2019","29,535","29,375","29,555","29,375","2.02M","0.39%"
"Apr 15, 2019","29,420","29,390","29,570","29,390","4.37M","0.41%"
"Apr 12, 2019","29,300","29,205","29,360","29,075","3.37M","0.24%"
"Apr 11, 2019","29,230","29,330","29,365","29,125","4.10M","-0.22%"
"Apr 10, 2019","29,295","29,040","29,300","29,025","4.12M","0.51%"
"Apr 09, 2019","29,145","29,130","29,300","29,035","4.42M","0.17%"
"Apr 08, 2019","29,095","29,270","29,290","29,015","4.48M","-0.24%"
"Apr 05, 2019","29,165","29,115","29,255","29,095","3.04M","0.19%"
"Apr 04, 2019","29,110","29,075","29,295","29,030","4.70M","0.10%"
"Apr 03, 2019","29,080","28,690","29,080","28,625","2.59M","1.47%"
"Apr 02, 2019","28,660","28,610","28,735","28,600","2.23M","0.39%"
"Apr 01, 2019","28,550","28,315","28,585","28,315","2.16M","1.33%"
"Mar 29, 2019","28,175","28,030","28,190","27,960","4.73M","0.59%"
"Mar 28, 2019","28,010","28,000","28,120","27,885","3.25M","-0.55%"
"Mar 27, 2019","28,165","28,110","28,260","27,930","4.42M","-0.02%"
"Mar 26, 2019","28,170","28,210","28,265","28,135","3.43M","0.07%"
"Mar 25, 2019","28,150","28,330","28,375","28,150","2.90M","-1.93%"
"Mar 22, 2019","28,705","28,785","28,865","28,650","3.06M","0.23%"
"Mar 21, 2019","28,640","28,500","28,885","28,500","5.28M","0.69%"
"Mar 20, 2019","28,445","28,335","28,450","28,085","3.82M","0.12%"
"Mar 19, 2019","28,410","28,470","28,495","28,315","2.61M","-0.11%"
"Mar 18, 2019","28,440","28,475","28,525","28,370","4.33M","0.09%"
"Mar 15, 2019","28,415","28,060","28,515","28,055","4.14M","1.16%"
"Mar 14, 2019","28,090","28,105","28,195","27,925","3.73M","0.27%"
"Mar 13, 2019","28,015","28,135","28,140","27,820","4.68M","-0.73%"
"Mar 12, 2019","28,220","28,130","28,280","28,130","3.95M","1.02%"
"Mar 11, 2019","27,935","27,950","28,030","27,835","5.52M","0.07%"
"Mar 08, 2019","27,915","28,170","28,215","27,915","5.33M","-1.36%"
"Mar 07, 2019","28,300","28,365","28,520","28,195","6.06M","-0.30%"
"Mar 06, 2019","28,385","28,445","28,445","28,320","4.02M","-0.28%"
"Mar 05, 2019","28,465","28,575","28,605","28,375","3.06M","-0.70%"
"Mar 04, 2019","28,665","29,005","29,115","28,660","3.61M","-0.49%"
"Feb 28, 2019","28,805","29,255","29,300","28,805","4.21M","-1.69%"
"Feb 27, 2019","29,300","29,305","29,370","29,240","2.64M","0.33%"
"Feb 26, 2019","29,205","29,300","29,335","29,145","2.29M","-0.38%"
"Feb 25, 2019","29,315","29,420","29,465","29,205","3.56M","0.21%"
"Feb 22, 2019","29,255","29,185","29,255","29,090","1.63M","0.05%"
"Feb 21, 2019","29,240","29,140","29,355","29,020","3.34M","0.00%"
"Feb 20, 2019","29,240","29,100","29,350","29,030","5.83M","1.16%"
"Feb 19, 2019","28,905","28,985","29,050","28,740","3.36M","-0.46%"
"Feb 18, 2019","29,040","28,975","29,140","28,915","4.33M","0.73%"
"Feb 15, 2019","28,830","29,090","29,090","28,710","3.22M","-1.32%"
"Feb 14, 2019","29,215","28,845","29,215","28,710","3.81M","0.97%"
"Feb 13, 2019","28,935","28,920","28,970","28,840","2.47M","0.50%"
"Feb 12, 2019","28,790","28,640","28,860","28,590","8.48M","0.54%"
"Feb 11, 2019","28,635","28,590","28,635","28,450","6.09M","0.17%"
"Feb 08, 2019","28,585","28,840","28,855","28,530","5.46M","-1.41%"
"Feb 07, 2019","28,995","29,160","29,195","28,915","4.16M","0.00%"
"Feb 01, 2019","28,995","29,125","29,265","28,955","6.31M","-0.10%"
"Jan 31, 2019","29,025","29,330","29,340","29,020","5.88M","-0.10%"
"Jan 30, 2019","29,055","28,690","29,055","28,660","7.32M","1.22%"
"Jan 29, 2019","28,705","28,525","28,705","28,390","4.45M","0.47%"
"Jan 28, 2019","28,570","28,640","28,765","28,475","5.07M","-0.05%"
"Jan 25, 2019","28,585","28,160","28,605","28,125","6.06M","1.82%"
"Jan 24, 2019","28,075","27,830","28,075","27,795","3.80M","0.83%"
"Jan 23, 2019","27,845","27,580","27,905","27,565","3.22M","0.58%"
"Jan 22, 2019","27,685","27,850","27,895","27,585","3.99M","-0.50%"
"Jan 21, 2019","27,825","27,995","28,000","27,665","3.52M","0.05%"
"Jan 18, 2019","27,810","27,755","27,835","27,690","3.17M","0.76%"
"Jan 17, 2019","27,600","27,600","27,720","27,500","3.72M","0.22%"
"Jan 16, 2019","27,540","27,410","27,540","27,330","3.30M","0.44%"
"Jan 15, 2019","27,420","26,980","27,435","26,965","3.32M","2.01%"
"Jan 14, 2019","26,880","27,060","27,090","26,855","1.94M","-0.87%"
"Jan 11, 2019","27,115","27,065","27,195","26,975","3.99M","0.61%"
"Jan 10, 2019","26,950","26,985","27,110","26,880","2.72M","-0.04%"
"Jan 09, 2019","26,960","26,525","27,045","26,525","3.48M","2.06%"
"Jan 08, 2019","26,415","26,600","26,680","26,400","3.28M","-0.66%"
"Jan 07, 2019","26,590","26,545","26,785","26,530","2.95M","1.43%"
"Jan 04, 2019","26,215","26,005","26,250","25,935","4.73M","0.77%"
"Jan 03, 2019","26,015","26,265","26,295","25,985","3.47M","-0.97%"
"Jan 02, 2019","26,270","26,780","26,820","26,185","4.44M","-1.17%"
"Dec 28, 2018","26,580","26,535","26,700","26,535","3.71M","0.42%"
"Dec 27, 2018","26,470","26,500","26,590","26,405","5.32M","1.24%"
"Dec 26, 2018","26,145","26,175","26,295","25,990","6.86M","-1.30%"
"Dec 24, 2018","26,490","26,435","26,505","26,330","4.30M","0.04%"
"Dec 21, 2018","26,480","26,445","26,535","26,370","5.10M","-0.09%"
"Dec 20, 2018","26,505","26,585","26,650","26,350","5.79M","-0.88%"
"Dec 19, 2018","26,740","26,635","26,785","26,580","6.04M","0.66%"
"Dec 18, 2018","26,565","26,520","26,710","26,480","4.56M","-0.36%"
"Dec 17, 2018","26,660","26,670","26,765","26,625","7.02M","0.28%"
"Dec 14, 2018","26,585","27,000","27,010","26,460","10.74M","-1.59%"
"Dec 13, 2018","27,015","26,875","27,150","26,850","11.18M","0.52%"
"Dec 12, 2018","26,875","26,635","26,925","26,600","10.24M","1.30%"
"Dec 11, 2018","26,530","26,635","26,660","26,445","8.90M","-0.24%"
"Dec 10, 2018","26,595","26,485","26,645","26,400","9.19M","-0.93%"
"Dec 07, 2018","26,845","26,870","26,970","26,730","5.27M","0.34%"
"Dec 06, 2018","26,755","27,025","27,035","26,705","5.98M","-1.49%"
"Dec 05, 2018","27,160","26,970","27,260","26,970","4.84M","-0.60%"
"Dec 04, 2018","27,325","27,525","27,560","27,190","5.34M","-1.12%"
"Dec 03, 2018","27,635","27,550","27,705","27,375","4.81M","1.75%"
"Nov 30, 2018","27,160","27,480","27,535","27,100","2.65M","-0.93%"
"Nov 29, 2018","27,415","27,740","27,780","27,355","2.76M","0.18%"
"Nov 28, 2018","27,365","27,295","27,375","27,155","2.56M","0.61%"
"Nov 27, 2018","27,200","27,085","27,255","26,935","3.55M","0.78%"
"Nov 26, 2018","26,990","26,700","27,015","26,675","3.64M","1.35%"
"Nov 23, 2018","26,630","26,790","26,865","26,515","3.21M","-0.63%"
"Nov 22, 2018","26,800","26,840","26,925","26,750","4.09M","-0.11%"
"Nov 21, 2018","26,830","26,615","26,865","26,535","4.11M","-0.48%"
"Nov 20, 2018","26,960","26,940","27,090","26,885","5.40M","-0.99%"
"Nov 19, 2018","27,230","27,185","27,405","27,100","2.67M","0.35%"
"Nov 16, 2018","27,135","27,270","27,335","27,100","3.36M","-0.07%"
"Nov 15, 2018","27,155","26,860","27,180","26,765","4.27M","1.00%"
"Nov 14, 2018","26,885","26,980","27,010","26,815","2.93M","-0.26%"
"Nov 13, 2018","26,955","26,750","27,000","26,495","4.56M","-0.75%"
"Nov 12, 2018","27,160","26,890","27,220","26,850","2.43M","0.26%"
"Nov 09, 2018","27,090","27,250","27,350","27,075","5.96M","-0.61%"
"Nov 08, 2018","27,255","27,460","27,630","27,255","4.93M","0.85%"
"Nov 07, 2018","27,025","27,160","27,410","26,960","4.68M","-0.52%"
"Nov 06, 2018","27,165","27,120","27,210","26,870","4.46M","0.70%"
"Nov 05, 2018","26,975","27,155","27,155","26,660","3.80M","-1.10%"
"Nov 02, 2018","27,275","26,625","27,295","26,580","5.19M","3.79%"
"Nov 01, 2018","26,280","26,435","26,725","26,280","3.89M","-0.42%"
"Oct 31, 2018","26,390","26,345","26,425","26,130","4.96M","0.46%"
"Oct 30, 2018","26,270","26,060","26,510","25,965","6.41M","0.38%"
"Oct 29, 2018","26,170","26,480","26,655","26,125","4.95M","-0.81%"
"Oct 26, 2018","26,385","26,840","26,845","26,150","7.53M","-1.59%"
"Oct 25, 2018","26,810","26,680","26,825","26,425","9.37M","-1.60%"
"Oct 24, 2018","27,245","27,530","27,555","27,200","4.86M","-0.51%"
"Oct 23, 2018","27,385","27,835","27,865","27,205","5.84M","-2.32%"
"Oct 22, 2018","28,035","27,785","28,100","27,720","2.64M","0.20%"
"Oct 19, 2018","27,980","27,660","28,020","27,500","2.80M","0.39%"
"Oct 18, 2018","27,870","28,020","28,105","27,845","2.48M","-0.89%"
"Oct 17, 2018","28,120","28,100","28,290","28,015","3.01M","1.30%"
"Oct 16, 2018","27,760","27,955","28,045","27,725","2.47M","-0.27%"
"Oct 15, 2018","27,835","27,915","27,980","27,760","3.12M","-0.55%"
"Oct 14, 2018","27,990","27,990","27,990","27,990","-","0.00%"
"Oct 12, 2018","27,990","27,705","28,215","27,670","11.13M","0.97%"
"Oct 11, 2018","27,720","28,195","28,375","27,695","9.64M","-4.13%"
"Oct 10, 2018","28,915","29,155","29,170","28,815","4.44M","-0.65%"
"Oct 08, 2018","29,105","29,115","29,335","29,095","2.75M","-0.50%"
"Oct 07, 2018","29,250","29,250","29,250","29,250","-","0.00%"
"Oct 05, 2018","29,250","29,250","29,360","29,055","4.82M","-0.15%"
"Oct 04, 2018","29,295","29,795","29,795","29,240","4.32M","-1.55%"
"Oct 02, 2018","29,755","30,095","30,180","29,735","2.77M","-1.21%"
"Oct 01, 2018","30,120","30,175","30,265","30,010","2.83M","-0.02%"
"Sep 28, 2018","30,125","30,355","30,355","30,110","3.50M","-0.63%"
"Sep 27, 2018","30,315","30,025","30,370","30,015","3.04M","0.76%"
"Sep 26, 2018","30,085","30,085","30,085","30,085","-","0.00%"
"Sep 21, 2018","30,085","30,050","30,085","29,935","5.47M","0.40%"
"Sep 20, 2018","29,965","29,785","30,075","29,745","3.95M","0.94%"
"Sep 19, 2018","29,685","29,800","29,800","29,570","3.50M","0.08%"
"Sep 18, 2018","29,660","29,335","29,690","29,320","2.45M","0.44%"
"Sep 17, 2018","29,530","29,675","29,690","29,445","3.51M","-0.79%"
"Sep 16, 2018","29,765","29,765","29,765","29,765","-","0.00%"
"Sep 14, 2018","29,765","29,490","29,800","29,490","3.64M","1.59%"
"Sep 13, 2018","29,300","29,280","29,380","29,230","2.82M","0.14%"
"Sep 12, 2018","29,260","29,320","29,365","29,125","4.04M","-0.10%"
"Sep 11, 2018","29,290","29,365","29,510","29,200","2.05M","-0.32%"
"Sep 10, 2018","29,385","29,310","29,450","29,280","2.69M","0.22%"
"Sep 07, 2018","29,320","29,265","29,430","29,120","3.67M","-0.56%"
"Sep 06, 2018","29,485","29,460","29,620","29,415","1.68M","-0.15%"
"Sep 05, 2018","29,530","29,815","29,875","29,485","2.89M","-1.29%"
"Sep 04, 2018","29,915","29,795","29,945","29,735","2.96M","0.44%"
"Sep 03, 2018","29,785","29,945","29,945","29,745","3.11M","-0.58%"
"Sep 02, 2018","29,960","29,960","29,960","29,960","-","0.00%"
"Aug 31, 2018","29,960","29,710","29,975","29,655","2.66M","0.40%"
"Aug 30, 2018","29,840","29,870","30,025","29,770","3.49M","0.05%"
"Aug 29, 2018","29,825","29,780","29,865","29,730","2.30M","0.29%"
"Aug 28, 2018","29,740","29,860","29,935","29,730","3.40M","0.07%"
"Aug 27, 2018","29,720","29,680","29,770","29,580","2.47M","0.51%"
"Aug 24, 2018","29,570","29,405","29,635","29,305","2.59M","0.39%"
"Aug 23, 2018","29,455","29,475","29,480","29,300","3.67M","0.41%"
"Aug 22, 2018","29,335","29,260","29,420","29,215","3.35M","0.36%"
"Aug 21, 2018","29,230","28,910","29,270","28,850","1.92M","1.09%"
"Aug 20, 2018","28,915","29,015","29,150","28,880","1.77M","0.09%"
"Aug 19, 2018","28,890","28,890","28,890","28,890","-","0.00%"
"Aug 17, 2018","28,890","28,895","28,980","28,830","1.78M","0.03%"
"Aug 16, 2018","28,880","28,810","28,970","28,620","3.40M","-0.98%"
"Aug 15, 2018","29,165","29,165","29,165","29,165","-","0.00%"
"Aug 14, 2018","29,165","29,050","29,220","29,035","2.35M","0.45%"
"Aug 13, 2018","29,035","29,220","29,265","28,885","3.41M","-1.33%"
"Aug 10, 2018","29,425","29,690","29,690","29,365","2.68M","-1.09%"
"Aug 09, 2018","29,750","29,765","29,800","29,625","2.21M","-0.05%"
"Aug 08, 2018","29,765","29,835","29,890","29,740","2.50M","0.02%"
"Aug 07, 2018","29,760","29,615","29,770","29,485","3.53M","0.68%"
"Aug 06, 2018","29,560","29,630","29,785","29,560","2.08M","-0.15%"
"Aug 03, 2018","29,605","29,465","29,620","29,385","2.07M","0.78%"
"Aug 02, 2018","29,375","29,905","29,905","29,345","2.99M","-1.79%"
"Aug 01, 2018","29,910","29,865","30,035","29,845","2.68M","0.35%"
"Jul 31, 2018","29,805","29,775","29,815","29,680","2.59M","0.13%"
"Jul 30, 2018","29,765","29,755","29,850","29,645","2.98M","-0.23%"
"Jul 29, 2018","29,835","29,835","29,835","29,835","-","-0.22%"
"Jul 27, 2018","29,900","29,850","29,900","29,755","1.66M","0.30%"
"Jul 26, 2018","29,810","29,780","29,935","29,655","2.60M","0.68%"
"Jul 25, 2018","29,610","29,730","29,845","29,575","2.30M","-0.19%"
"Jul 24, 2018","29,665","29,630","29,720","29,470","2.16M","0.30%"
"Jul 23, 2018","29,575","29,800","29,810","29,525","3.78M","-0.80%"
"Jul 20, 2018","29,815","29,700","29,860","29,515","4.22M","0.49%"
"Jul 19, 2018","29,670","29,855","29,905","29,650","3.06M","-0.27%"
"Jul 18, 2018","29,750","29,975","30,115","29,715","3.76M","-0.23%"
"Jul 17, 2018","29,820","29,860","29,925","29,680","3.27M","-0.12%"
"Jul 16, 2018","29,855","29,975","30,050","29,825","3.54M","-0.30%"
"Jul 15, 2018","29,945","29,945","29,945","29,945","-","0.00%"
"Jul 13, 2018","29,945","29,695","30,040","29,685","4.29M","0.99%"
"Jul 12, 2018","29,650","29,615","29,800","29,500","3.65M","0.30%"
"Jul 11, 2018","29,560","29,515","29,635","29,280","5.98M","-0.57%"
"Jul 10, 2018","29,730","29,810","29,905","29,710","3.03M","0.13%"
"Jul 09, 2018","29,690","29,460","29,785","29,375","4.91M","0.75%"
"Jul 08, 2018","29,470","29,470","29,470","29,470","-","0.00%"
"Jul 06, 2018","29,470","29,250","29,605","29,130","5.29M","0.72%"
"Jul 05, 2018","29,260","29,330","29,465","29,090","3.82M","-0.24%"
"Jul 04, 2018","29,330","29,430","29,560","29,305","4.62M","-0.29%"
"Jul 03, 2018","29,415","29,540","29,595","29,200","5.28M","0.14%"
"Jul 02, 2018","29,375","29,995","30,080","29,375","5.75M","-2.23%"
"Jul 01, 2018","30,045","30,045","30,045","30,045","-","0.00%"
"Jun 29, 2018","30,045","30,015","30,120","29,695","5.15M","0.22%"
"Jun 28, 2018","29,980","30,155","30,220","29,900","4.84M","-0.89%"
